gpsTOW	cT	EKF VelN	EKF VelE	EKF VelD	EKF PosN	EKF PosE	EKF PosD	EKF Roll	EKF Pitch	EKF Yaw	EKF Lat	EKF Lon	EKF Alt	CMP VelN	CMP VelE	CMP VelD	CMP PosN	CMP PosE	CMP PosD	CMP Roll	CMP Pitch	CMP Yaw	CMP Lat	CMP Lon	CMP Alt	GPS Lat	GPS Lon	GPS Alt	GPS VelN	GPS VelE	GPS VelD	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ	MagX	MagY	MagZ	piAlpha	piPfwd	piP45	ardAlpha	ardPfwd	ardP45	Alpha	Beta
413339750.0000000	20025.0000000	-0.0060987	-0.0727448	-0.0330000	1.5206683	3.3191571	3.8090000	-1.0744188	2.4095833	124.9603729	29.1816284	-81.0454684	-16.3920002	-0.0164222	-0.2211027	-0.0673801	0.3585987	0.0503440	16.4779148	-2.4375000	-2.0625000	35.4194298	29.1816250	-81.0454615	-16.4779148	29.1816284	-81.0454684	-16.3920002	0.0260000	-0.0680000	-0.0330000	0.4000000	-0.3500000	9.9799995	-0.0000000	-0.1250000	-0.0000000	-27.3750000	-17.3750000	31.0625000	147.2484283	8151.0000000	8144.0000000	32.8600006	8127.0000000	8123.0000000	-0.0489724	0.6997256
413339775.0000000	20050.0000000	-0.0060987	-0.0727448	-0.0330000	1.5206683	3.3191571	3.8090000	-1.0736395	2.4076107	124.9604416	29.1816284	-81.0454684	-16.3920002	-0.0165691	-0.2316687	-0.0734167	0.3585951	0.0500799	16.4780655	-2.4375000	-2.0625000	35.6033478	29.1816250	-81.0454615	-16.4780655	29.1816284	-81.0454684	-16.3920002	0.0260000	-0.0680000	-0.0330000	0.3800000	-0.3600000	10.0900002	-0.0000000	-0.0625000	-0.0000000	-27.7500000	-17.7500000	31.3750000	45.7999268	8148.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.1919733	3.6350336
413339800.0000000	20075.0000000	-0.0042607	-0.0508217	-0.0350000	1.5206683	3.9829886	3.9370003	-1.0728943	2.4071858	124.9596939	29.1816284	-81.0454615	-16.2639999	-0.0102217	-0.1649208	-0.0601805	0.3612407	0.0499319	16.3924923	-2.4375000	-2.0625000	35.6033478	29.1816250	-81.0454615	-16.3924923	29.1816284	-81.0454615	-16.2639999	-0.0010000	-0.0500000	-0.0350000	0.3800000	-0.3300000	9.9899998	-0.0000000	0.0000000	-0.0625000	-27.7500000	-17.7500000	31.3750000	41.7380257	8148.0000000	8147.0000000	33.7799988	8133.0000000	8128.0000000	0.0728466	-0.7017883
413339825.0000000	20100.0000000	-0.0042607	-0.0508217	-0.0350000	1.5206683	3.9829886	3.9370003	-1.0700978	2.4085317	124.9592972	29.1816284	-81.0454615	-16.2639999	-0.0101323	-0.1749205	-0.0657321	0.3612429	0.0496819	16.3926315	-2.4375000	-2.0625000	34.6277618	29.1816250	-81.0454615	-16.3926315	29.1816284	-81.0454615	-16.2639999	-0.0010000	-0.0500000	-0.0350000	0.3700000	-0.3400000	10.0699997	-0.1250000	-0.0625000	0.0625000	-27.7500000	-17.0625000	31.5000000	42.1072884	8148.0000000	8150.0000000	33.7799988	8133.0000000	8128.0000000	-0.0719289	0.6894829
413339850.0000000	20125.0000000	-0.0042607	-0.0508217	-0.0350000	1.5206683	3.9829886	3.9370003	-1.0715600	2.4081669	124.9616699	29.1816284	-81.0454615	-16.2639999	-0.0102201	-0.1853746	-0.0685173	0.3612407	0.0494205	16.3927021	-2.4375000	-2.0625000	34.6277618	29.1816250	-81.0454615	-16.3927021	29.1816284	-81.0454615	-16.2639999	-0.0010000	-0.0500000	-0.0350000	0.3800000	-0.3600000	9.9600000	-0.0625000	0.0000000	0.1250000	-27.7500000	-17.0625000	31.5000000	4.2515221	8140.0000000	8141.0000000	35.5800018	8136.0000000	8120.0000000	-0.2900011	3.6117258
413339875.0000000	20150.0000000	-0.0042607	-0.0508217	-0.0350000	1.5206683	3.9829886	3.9370003	-1.0715251	2.4077737	124.9624939	29.1816284	-81.0454615	-16.2639999	-0.0106760	-0.1958994	-0.0738159	0.3612293	0.0491574	16.3928337	-2.4375000	-2.0625000	37.1684914	29.1816250	-81.0454615	-16.3928337	29.1816284	-81.0454615	-16.2639999	-0.0010000	-0.0500000	-0.0350000	0.3800000	-0.3600000	10.0600004	-0.0000000	-0.0625000	-0.0625000	-27.7500000	-18.8750000	31.3750000	18.7441635	8143.0000000	8141.0000000	33.6599998	8130.0000000	8123.0000000	0.0327148	-0.6881597
413339900.0000000	20175.0000000	-0.0026734	-0.0318881	-0.0330000	1.5206683	3.9829886	4.0219994	-1.0692459	2.4081166	124.9609451	29.1816284	-81.0454615	-16.1790009	-0.0077613	-0.1364306	-0.0594868	0.3638580	0.0490052	16.3073502	-2.4375000	-2.0625000	37.1684914	29.1816250	-81.0454615	-16.3073502	29.1816284	-81.0454615	-16.1790009	-0.0020000	-0.0320000	-0.0330000	0.3600000	-0.3600000	9.9799995	0.1250000	0.0625000	-0.0625000	-27.7500000	-18.8750000	31.3750000	18.7441635	8143.0000000	8141.0000000	32.9199982	8130.0000000	8128.0000000	-0.0323809	0.6746852
413339925.0000000	20200.0000000	-0.0026734	-0.0318881	-0.0330000	1.5206683	3.9829886	4.0219994	-1.0641102	2.4087839	124.9597702	29.1816284	-81.0454615	-16.1790009	-0.0080845	-0.1470315	-0.0645271	0.3638499	0.0487401	16.3074760	-2.4375000	-2.0625000	34.4560547	29.1816250	-81.0454615	-16.3074760	29.1816284	-81.0454615	-16.1790009	-0.0020000	-0.0320000	-0.0330000	0.3700000	-0.3700000	10.0500002	-0.0625000	-0.1875000	-0.0000000	-27.7500000	-17.0625000	29.7500000	28.4059258	8145.0000000	8141.0000000	31.4799995	8127.0000000	8131.0000000	-0.1118131	3.8737426
413339950.0000000	20225.0000000	-0.0026734	-0.0318881	-0.0330000	1.5206683	3.9829886	4.0219994	-1.0625066	2.4068303	124.9606094	29.1816284	-81.0454615	-16.1790009	-0.0077851	-0.1574299	-0.0675510	0.3638574	0.0484802	16.3075523	-2.4375000	-2.0625000	34.4560547	29.1816250	-81.0454615	-16.3075523	29.1816284	-81.0454615	-16.1790009	-0.0020000	-0.0320000	-0.0330000	0.3900000	-0.3500000	9.9700003	0.1250000	0.0000000	0.0625000	-27.7500000	-17.0625000	29.7500000	41.7380257	8148.0000000	8147.0000000	32.9199982	8130.0000000	8128.0000000	0.0728466	-0.6748397
413339975.0000000	20250.0000000	-0.0026734	-0.0318881	-0.0330000	1.5206683	3.9829886	4.0219994	-1.0600902	2.4064531	124.9622040	29.1816284	-81.0454615	-16.1790009	-0.0079212	-0.1675479	-0.0726051	0.3638540	0.0482272	16.3076782	-2.4375000	-2.0625000	37.0131798	29.1816250	-81.0454615	-16.3076782	29.1816284	-81.0454615	-16.1790009	-0.0020000	-0.0320000	-0.0330000	0.3800000	-0.3400000	10.0500002	-0.0000000	-0.0625000	0.0625000	-27.3750000	-18.5000000	31.0625000	42.8985672	8148.0000000	8141.0000000	33.3199997	8133.0000000	8131.0000000	-0.0719126	0.6629443
413340000.0000000	20275.0000000	-0.0026734	-0.0318881	-0.0330000	1.5206683	3.9829886	4.0219994	-1.0600520	2.4084053	124.9629822	29.1816284	-81.0454615	-16.1790009	-0.0078897	-0.1780849	-0.0753824	0.3638548	0.0479638	16.3077469	-2.4375000	-2.0625000	37.0131798	29.1816250	-81.0454615	-16.3077469	29.1816284	-81.0454615	-16.1790009	-0.0020000	-0.0320000	-0.0330000	0.4000000	-0.3500000	9.9600000	-0.0625000	0.1875000	-0.0000000	-27.3750000	-18.5000000	31.0625000	62.0277252	8145.0000000	8147.0000000	33.7799988	8133.0000000	8128.0000000	-0.2938496	3.4877396
413340000.0000000	20300.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0608290	2.4111233	124.9629593	29.1816284	-81.0454615	-16.1079998	-0.0137987	-0.1374465	-0.0609635	0.3664908	0.0478089	16.2279320	-2.4375000	-2.0625000	37.9920387	29.1816250	-81.0454615	-16.2279320	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3800000	-0.3500000	10.0699997	-0.0625000	0.0000000	-0.0000000	-27.3750000	-19.2500000	30.5625000	28.4059258	8145.0000000	8141.0000000	33.7599983	8136.0000000	8134.0000000	0.0495777	-0.6650462
413340025.0000000	20325.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0588757	2.4142063	124.9617538	29.1816284	-81.0454615	-16.1079998	-0.0148525	-0.1479054	-0.0635329	0.3664644	0.0475474	16.2279968	-2.4375000	-2.0625000	37.9920387	29.1816250	-81.0454615	-16.2279968	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3700000	-0.3700000	9.9499998	-0.1250000	0.0625000	-0.0625000	-27.3750000	-19.2500000	30.5625000	28.4059258	8145.0000000	8141.0000000	33.3800011	8130.0000000	8125.0000000	-0.0490620	0.6531850
413340050.0000000	20350.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0604604	2.4153502	124.9609909	29.1816284	-81.0454615	-16.1079998	-0.0143608	-0.1583730	-0.0685495	0.3664767	0.0472857	16.2281227	-2.4375000	-2.0625000	33.7853317	29.1816250	-81.0454615	-16.2281227	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3900000	-0.3500000	10.0500002	-0.0625000	0.0000000	-0.0000000	-28.5625000	-17.0625000	31.0625000	62.0277252	8145.0000000	8147.0000000	31.7199993	8124.0000000	8125.0000000	-0.1716643	3.4698510
413340075.0000000	20375.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0612308	2.4165089	124.9609909	29.1816284	-81.0454615	-16.1079998	-0.0142279	-0.1691756	-0.0713119	0.3664800	0.0470157	16.2281914	-2.4375000	-2.0625000	33.7853317	29.1816250	-81.0454615	-16.2281914	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3900000	-0.3700000	9.9600000	-0.0625000	0.0625000	-0.0000000	-28.5625000	-17.0625000	31.0625000	62.0277252	8145.0000000	8147.0000000	32.0400009	8127.0000000	8128.0000000	0.1082588	-0.6647599
413340100.0000000	20400.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0611882	2.4192448	124.9617386	29.1816284	-81.0454615	-16.1079998	-0.0146875	-0.1793618	-0.0768753	0.3664685	0.0467610	16.2283306	-2.4375000	-2.0625000	36.9647636	29.1816250	-81.0454615	-16.2283306	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3700000	-0.3500000	10.0699997	-0.0000000	0.1250000	0.0625000	-27.3750000	-18.5000000	30.5625000	51.3298798	8145.0000000	8150.0000000	32.0400009	8127.0000000	8128.0000000	-0.1067337	0.6530654
413340125.0000000	20425.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0596159	2.4211848	124.9617310	29.1816284	-81.0454615	-16.1079998	-0.0148333	-0.1894621	-0.0814298	0.3664649	0.0465085	16.2284451	-2.4375000	-2.0625000	36.9647636	29.1816250	-81.0454615	-16.2284451	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3800000	-0.3400000	10.0299997	0.0625000	0.0000000	-0.0625000	-27.3750000	-18.5000000	30.5625000	-123.2808990	8143.0000000	8144.0000000	33.7799988	8133.0000000	8128.0000000	-0.4691969	3.4302683
413340150.0000000	20450.0000000	-0.0054303	-0.0647728	-0.0310000	1.5206683	3.9829886	4.0930004	-1.0580413	2.4207811	124.9617691	29.1816284	-81.0454615	-16.1079998	-0.0148301	-0.1994603	-0.0869846	0.3664650	0.0462586	16.2285843	-2.4375000	-2.0625000	35.1328888	29.1816250	-81.0454615	-16.2285843	29.1816284	-81.0454615	-16.1079998	-0.0220000	-0.0610000	-0.0310000	0.3700000	-0.3400000	10.0699997	-0.0000000	-0.0625000	0.0625000	-28.1875000	-17.7500000	31.0625000	45.7999268	8148.0000000	8144.0000000	33.3800011	8130.0000000	8125.0000000	0.0799360	-0.6660759
413340200.0000000	20475.0000000	-0.0096075	-0.1145980	-0.0350000	1.5206683	3.9829886	4.1970005	-1.0588115	2.4219406	124.9617844	29.1816284	-81.0454615	-16.0039997	-0.0052383	-0.1716965	-0.0677183	0.3691091	0.0461080	16.1387882	-2.4375000	-2.0625000	35.1328888	29.1816250	-81.0454615	-16.1387882	29.1816284	-81.0454615	-16.0039997	0.0090000	-0.1150000	-0.0350000	0.3800000	-0.3400000	9.9499998	-0.1250000	0.1250000	-0.0625000	-28.1875000	-17.7500000	31.0625000	42.1072884	8148.0000000	8150.0000000	32.0400009	8127.0000000	8128.0000000	-0.0787729	0.6537628
413340225.0000000	20500.0000000	-0.0096075	-0.1145980	-0.0350000	1.5206683	3.9829886	4.1970005	-1.0568154	2.4273343	124.9621124	29.1816284	-81.0454615	-16.0039997	-0.0048818	-0.1816152	-0.0727631	0.3691180	0.0458601	16.1389141	-2.4375000	-2.0625000	34.9960747	29.1816250	-81.0454615	-16.1389141	29.1816284	-81.0454615	-16.0039997	0.0090000	-0.1150000	-0.0350000	0.3800000	-0.3300000	10.0500002	-0.0625000	0.1250000	0.1250000	-27.3750000	-17.0625000	31.3750000	45.7999268	8148.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.3551050	3.5774894
413340250.0000000	20525.0000000	-0.0096075	-0.1145980	-0.0350000	1.5206683	3.9829886	4.1970005	-1.0551735	2.4316490	124.9636154	29.1816284	-81.0454615	-16.0039997	-0.0053660	-0.1921477	-0.0760598	0.3691059	0.0455968	16.1389961	-2.4375000	-2.0625000	34.9960747	29.1816250	-81.0454615	-16.1389961	29.1816284	-81.0454615	-16.0039997	0.0090000	-0.1150000	-0.0350000	0.3700000	-0.3700000	9.9799995	0.1250000	0.1875000	-0.0000000	-27.3750000	-17.0625000	31.3750000	28.4059258	8145.0000000	8141.0000000	32.0400009	8127.0000000	8128.0000000	0.0495777	-0.6678280
413340275.0000000	20550.0000000	-0.0096075	-0.1145980	-0.0350000	1.5206683	3.9829886	4.1970005	-1.0544109	2.4343581	124.9628220	29.1816284	-81.0454615	-16.0039997	-0.0059848	-0.2017067	-0.0814054	0.3690904	0.0453578	16.1391296	-2.4375000	-2.0625000	35.1328888	29.1816250	-81.0454615	-16.1391296	29.1816284	-81.0454615	-16.0039997	0.0090000	-0.1150000	-0.0350000	0.3400000	-0.3400000	10.0600004	-0.1250000	0.0000000	-0.0625000	-28.1875000	-17.7500000	31.0625000	41.7380257	8148.0000000	8147.0000000	33.3800011	8130.0000000	8125.0000000	-0.0489881	0.6561522
413340300.0000000	20575.0000000	-0.0108607	-0.1295455	-0.0360000	1.5206683	3.9829886	4.2449999	-1.0552424	2.4347093	124.9612732	29.1816284	-81.0454615	-15.9560003	-0.0112012	-0.1787832	-0.0652180	0.3717327	0.0452038	16.0659275	-2.4375000	-2.0625000	35.1328888	29.1816250	-81.0454615	-16.0659275	29.1816284	-81.0454615	-15.9560003	-0.0190000	-0.1290000	-0.0360000	0.3800000	-0.3500000	9.9799995	-0.0000000	0.0000000	-0.0625000	-28.1875000	-17.7500000	31.0625000	-123.2808990	8143.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.1890928	3.4293633
413340325.0000000	20600.0000000	-0.0108607	-0.1295455	-0.0360000	1.5206683	3.9829886	4.2449999	-1.0526736	2.4384995	124.9608841	29.1816284	-81.0454615	-15.9560003	-0.0118635	-0.1895761	-0.0702623	0.3717162	0.0449340	16.0660534	-2.4375000	-2.0625000	35.5244598	29.1816250	-81.0454615	-16.0660534	29.1816284	-81.0454615	-15.9560003	-0.0190000	-0.1290000	-0.0360000	0.3700000	-0.3800000	10.0500002	-0.1250000	0.1250000	0.0625000	-27.7500000	-17.7500000	30.5625000	28.4059258	8145.0000000	8141.0000000	34.2000008	8133.0000000	8125.0000000	0.0495777	-0.6686280
413340350.0000000	20625.0000000	-0.0108607	-0.1295455	-0.0360000	1.5206683	3.9829886	4.2449999	-1.0549310	2.4404728	124.9624405	29.1816284	-81.0454615	-15.9560003	-0.0122984	-0.1998989	-0.0735662	0.3717053	0.0446759	16.0661354	-2.4375000	-2.0625000	35.5244598	29.1816250	-81.0454615	-16.0661354	29.1816284	-81.0454615	-15.9560003	-0.0190000	-0.1290000	-0.0360000	0.3700000	-0.3600000	9.9799995	-0.1250000	0.0000000	0.0625000	-27.7500000	-17.7500000	30.5625000	42.6753883	8148.0000000	8138.0000000	32.7999992	8133.0000000	8134.0000000	-0.0489895	0.6569109
413340375.0000000	20650.0000000	-0.0108607	-0.1295455	-0.0360000	1.5206683	3.9829886	4.2449999	-1.0549101	2.4408557	124.9624634	29.1816284	-81.0454615	-15.9560003	-0.0126605	-0.2100828	-0.0788759	0.3716962	0.0444213	16.0662689	-2.4375000	-2.0625000	36.3523483	29.1816250	-81.0454615	-16.0662689	29.1816284	-81.0454615	-15.9560003	-0.0190000	-0.1290000	-0.0360000	0.3700000	-0.3500000	10.0600004	0.0625000	0.0000000	-0.0625000	-27.3750000	-18.0625000	30.5625000	28.4059258	8145.0000000	8141.0000000	33.3199997	8133.0000000	8131.0000000	-0.1886940	3.4394531
413340400.0000000	20675.0000000	-0.0091062	-0.1086189	-0.0290000	1.5206683	3.9829886	4.2540007	-1.0533930	2.4412096	124.9609070	29.1816284	-81.0454615	-15.9469995	-0.0331720	-0.1676337	-0.0610711	0.3743294	0.0442717	16.0186157	-2.4375000	-2.0625000	36.3523483	29.1816250	-81.0454615	-16.0186157	29.1816284	-81.0454615	-15.9469995	-0.0630000	-0.0890000	-0.0290000	0.3600000	-0.3500000	9.9899998	-0.0000000	0.0000000	-0.0625000	-27.3750000	-18.0625000	30.5625000	62.0277252	8145.0000000	8147.0000000	31.4799995	8127.0000000	8131.0000000	0.1082588	-0.6730161
413340425.0000000	20700.0000000	-0.0091062	-0.1086189	-0.0290000	1.5206683	3.9829886	4.2540007	-1.0500457	2.4458847	124.9597321	29.1816284	-81.0454615	-15.9469995	-0.0335573	-0.1779462	-0.0661259	0.3743198	0.0440139	16.0187416	-2.4375000	-2.0625000	37.5721550	29.1816250	-81.0454615	-16.0187416	29.1816284	-81.0454615	-15.9469995	-0.0630000	-0.0890000	-0.0290000	0.3800000	-0.3500000	10.0500002	-0.0625000	0.1875000	-0.0000000	-27.3750000	-18.8750000	31.5000000	28.4059258	8145.0000000	8141.0000000	32.0400009	8127.0000000	8128.0000000	-0.1067443	0.6611847
413340450.0000000	20725.0000000	-0.0091062	-0.1086189	-0.0290000	1.5206683	3.9829886	4.2540007	-1.0508032	2.4486132	124.9597092	29.1816284	-81.0454615	-15.9469995	-0.0341855	-0.1880618	-0.0699462	0.3743041	0.0437610	16.0188370	-2.4375000	-2.0625000	37.5721550	29.1816250	-81.0454615	-16.0188370	29.1816284	-81.0454615	-15.9469995	-0.0630000	-0.0890000	-0.0290000	0.3700000	-0.3500000	10.0000000	-0.0625000	0.0000000	-0.0000000	-27.3750000	-18.8750000	31.5000000	42.1072884	8148.0000000	8150.0000000	32.0400009	8127.0000000	8128.0000000	-0.4668126	3.4708605
413340475.0000000	20750.0000000	-0.0091062	-0.1086189	-0.0290000	1.5206683	3.9829886	4.2540007	-1.0508103	2.4482028	124.9589539	29.1816284	-81.0454615	-15.9469995	-0.0343705	-0.1979172	-0.0755138	0.3742995	0.0435146	16.0189762	-2.4375000	-2.0625000	35.0369759	29.1816250	-81.0454615	-16.0189762	29.1816284	-81.0454615	-15.9469995	-0.0630000	-0.0890000	-0.0290000	0.3600000	-0.3400000	10.0699997	-0.0000000	-0.0625000	-0.0625000	-27.7500000	-17.3750000	31.0625000	45.7999268	8148.0000000	8144.0000000	32.4000015	8130.0000000	8131.0000000	0.0799360	-0.6837155
413340500.0000000	20775.0000000	-0.0030911	-0.0368707	-0.0340000	1.5206683	3.9829886	4.2690001	-1.0500349	2.4462306	124.9582291	29.1816284	-81.0454615	-15.9320002	-0.0283927	-0.1374043	-0.0606014	0.3769378	0.0433683	15.9842281	-2.4375000	-2.0625000	35.0369759	29.1816250	-81.0454615	-15.9842281	29.1816284	-81.0454615	-15.9320002	-0.0190000	-0.0320000	-0.0340000	0.3600000	-0.3400000	9.9600000	-0.0000000	-0.1250000	-0.0000000	-27.7500000	-17.3750000	31.0625000	45.7999268	8148.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.0787269	0.6703733
413340525.0000000	20800.0000000	-0.0030911	-0.0368707	-0.0340000	1.5206683	3.9829886	4.2690001	-1.0474384	2.4470928	124.9594879	29.1816284	-81.0454615	-15.9320002	-0.0288138	-0.1474506	-0.0659191	0.3769273	0.0431171	15.9843607	-2.4375000	-2.0625000	35.5244598	29.1816250	-81.0454615	-15.9843607	29.1816284	-81.0454615	-15.9320002	-0.0190000	-0.0320000	-0.0340000	0.3600000	-0.3500000	10.0600004	-0.1250000	0.0000000	0.1250000	-27.7500000	-17.7500000	30.5625000	45.7999268	8148.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.3659771	3.8379612
413340550.0000000	20825.0000000	-0.0030911	-0.0368707	-0.0340000	1.5206683	3.9829886	4.2690001	-1.0481907	2.4490433	124.9594727	29.1816284	-81.0454615	-15.9320002	-0.0291036	-0.1575698	-0.0692264	0.3769201	0.0428641	15.9844437	-2.4375000	-2.0625000	35.5244598	29.1816250	-81.0454615	-15.9844437	29.1816284	-81.0454615	-15.9320002	-0.0190000	-0.0320000	-0.0340000	0.3700000	-0.3500000	9.9799995	-0.0000000	0.1250000	-0.1250000	-27.7500000	-17.7500000	30.5625000	42.8985672	8148.0000000	8141.0000000	33.7799988	8133.0000000	8128.0000000	0.0748722	-0.6932073
413340575.0000000	20850.0000000	-0.0030911	-0.0368707	-0.0340000	1.5206683	3.9829886	4.2690001	-1.0482607	2.4493880	124.9571381	29.1816284	-81.0454615	-15.9320002	-0.0291343	-0.1685516	-0.0749909	0.3769193	0.0425896	15.9845877	-2.4375000	-2.0625000	33.3858223	29.1816250	-81.0454615	-15.9845877	29.1816284	-81.0454615	-15.9320002	-0.0190000	-0.0320000	-0.0340000	0.3800000	-0.3800000	10.0799999	-0.0625000	-0.1250000	-0.0625000	-27.7500000	-16.2500000	31.0625000	45.7999268	8148.0000000	8144.0000000	31.5400009	8122.0000000	8123.0000000	-0.0739235	0.6810188
413340600.0000000	20875.0000000	-0.0063493	-0.0757343	-0.0320000	1.5206683	3.9829886	4.2930002	-1.0482633	2.4489801	124.9563980	29.1816284	-81.0454615	-15.9080000	-0.0195613	-0.1375202	-0.0596289	0.3795599	0.0424399	15.9539986	-2.4375000	-2.0625000	33.3858223	29.1816250	-81.0454615	-15.9539986	29.1816284	-81.0454615	-15.9080000	-0.0050000	-0.0760000	-0.0320000	0.3600000	-0.3500000	9.9700003	-0.0000000	0.0625000	-0.0000000	-27.7500000	-16.2500000	31.0625000	42.8985672	8148.0000000	8141.0000000	32.0400009	8127.0000000	8128.0000000	-0.2994521	3.5761852
413340625.0000000	20900.0000000	-0.0063493	-0.0757343	-0.0320000	1.5206683	3.9829886	4.2930002	-1.0443382	2.4529171	124.9560471	29.1816284	-81.0454615	-15.9080000	-0.0199146	-0.1479070	-0.0646794	0.3795511	0.0421802	15.9541245	-2.4375000	-2.0625000	35.4194298	29.1816250	-81.0454615	-15.9541245	29.1816284	-81.0454615	-15.9080000	-0.0050000	-0.0760000	-0.0320000	0.3700000	-0.3600000	10.0500002	-0.0000000	0.0625000	-0.0000000	-27.3750000	-17.3750000	31.0625000	41.7380257	8148.0000000	8147.0000000	34.8199997	8133.0000000	8120.0000000	0.0728466	-0.6996843
413340650.0000000	20925.0000000	-0.0063493	-0.0757343	-0.0320000	1.5206683	3.9829886	4.2930002	-1.0435237	2.4548700	124.9560318	29.1816284	-81.0454615	-15.9080000	-0.0202541	-0.1585971	-0.0684648	0.3795426	0.0419130	15.9542189	-2.4375000	-2.0625000	35.4194298	29.1816250	-81.0454615	-15.9542189	29.1816284	-81.0454615	-15.9080000	-0.0050000	-0.0760000	-0.0320000	0.3800000	-0.3700000	10.0000000	-0.0000000	0.0625000	-0.0000000	-27.3750000	-17.3750000	31.0625000	28.4059258	8145.0000000	8141.0000000	33.7799988	8133.0000000	8128.0000000	-0.0719479	0.6873221
413340675.0000000	20950.0000000	-0.0063493	-0.0757343	-0.0320000	1.5206683	3.9829886	4.2930002	-1.0418607	2.4568510	124.9575729	29.1816284	-81.0454615	-15.9080000	-0.0204681	-0.1693529	-0.0739952	0.3795372	0.0416441	15.9543571	-2.4375000	-2.0625000	35.0797081	29.1816250	-81.0454615	-15.9543571	29.1816284	-81.0454615	-15.9080000	-0.0050000	-0.0760000	-0.0320000	0.3800000	-0.3700000	10.0699997	0.0625000	0.0625000	0.1250000	-27.7500000	-17.3750000	31.5000000	42.8985672	8148.0000000	8141.0000000	35.1399994	8133.0000000	8117.0000000	-0.2856398	3.6230030
413340700.0000000	20975.0000000	-0.0137011	-0.1634267	-0.0230000	1.9008353	3.9829886	4.2790003	-1.0425404	2.4572692	124.9591599	29.1816318	-81.0454615	-15.9219999	0.0009564	-0.1719851	-0.0557113	0.3848233	0.0414847	15.9414673	-2.4375000	-2.0625000	35.0797081	29.1816284	-81.0454615	-15.9414673	29.1816318	-81.0454615	-15.9219999	0.0330000	-0.1600000	-0.0230000	0.3900000	-0.3600000	9.9899998	-0.1875000	-0.0625000	-0.0000000	-27.7500000	-17.3750000	31.5000000	62.0277252	8145.0000000	8147.0000000	32.9199982	8130.0000000	8128.0000000	0.1082588	-0.6921076
413340725.0000000	21000.0000000	-0.0137011	-0.1634267	-0.0230000	1.9008353	3.9829886	4.2790003	-1.0374037	2.4539075	124.9586945	29.1816318	-81.0454615	-15.9219999	0.0011960	-0.1824659	-0.0609867	0.3848293	0.0412227	15.9415989	-2.4375000	-2.0625000	35.2414665	29.1816284	-81.0454615	-15.9415989	29.1816318	-81.0454615	-15.9219999	0.0330000	-0.1600000	-0.0230000	0.3900000	-0.3500000	10.0600004	-0.0000000	-0.1875000	-0.0000000	-28.5625000	-18.0625000	31.5000000	28.4059258	8145.0000000	8141.0000000	32.4000015	8130.0000000	8131.0000000	-0.1067516	0.6799612
413340750.0000000	21025.0000000	-0.0137011	-0.1634267	-0.0230000	1.9008353	3.9829886	4.2790003	-1.0388869	2.4519677	124.9595413	29.1816318	-81.0454615	-15.9219999	0.0007695	-0.1924613	-0.0648048	0.3848186	0.0409728	15.9416943	-2.4375000	-2.0625000	35.2414665	29.1816284	-81.0454615	-15.9416943	29.1816318	-81.0454615	-15.9219999	0.0330000	-0.1600000	-0.0230000	0.3600000	-0.3500000	10.0000000	-0.1875000	0.0000000	0.0625000	-28.5625000	-18.0625000	31.5000000	75.5541916	8143.0000000	8147.0000000	29.8999996	8124.0000000	8134.0000000	-0.4650900	3.5644808
413340775.0000000	21050.0000000	-0.0137011	-0.1634267	-0.0230000	1.9008353	3.9829886	4.2790003	-1.0388426	2.4515758	124.9595718	29.1816318	-81.0454615	-15.9219999	0.0009155	-0.2022460	-0.0701132	0.3848223	0.0407282	15.9418268	-2.4375000	-2.0625000	35.0848961	29.1816284	-81.0454615	-15.9418268	29.1816318	-81.0454615	-15.9219999	0.0330000	-0.1600000	-0.0230000	0.3700000	-0.3300000	10.0600004	0.1250000	-0.0625000	-0.0625000	-28.1875000	-17.7500000	30.5625000	18.7441635	8143.0000000	8141.0000000	31.4799995	8127.0000000	8131.0000000	0.0327148	-0.6793183
